"","subID","Session","critRT","Trial","Congruency","ACC","RT","block","BlockType","Valence","Feedback"
"4331",55,5,714,11,"incongruent",1,823,0,"Baseline","None","None"
"4332",55,5,714,12,"incongruent",1,984,0,"Baseline","None","None"
"4333",55,5,714,13,"incongruent",1,516,0,"Baseline","None","None"
"4334",55,5,714,14,"incongruent",1,513,0,"Baseline","None","None"
"4335",55,5,714,15,"incongruent",1,798,0,"Baseline","None","None"
"4336",55,5,714,16,"congruent",1,694,0,"Baseline","None","None"
"4337",55,5,714,17,"congruent",1,740,0,"Baseline","None","None"
"4338",55,5,714,18,"congruent",0,1247,0,"Baseline","None","None"
"4339",55,5,714,19,"incongruent",1,1275,0,"Baseline","None","None"
"4340",55,5,714,20,"incongruent",1,1126,0,"Baseline","None","None"
"4341",55,5,714,21,"incongruent",1,635,0,"Baseline","None","None"
"4342",55,5,714,22,"congruent",1,672,0,"Baseline","None","None"
"4343",55,5,714,23,"incongruent",0,769,0,"Baseline","None","None"
"4344",55,5,714,24,"congruent",1,857,0,"Baseline","None","None"
"4345",55,5,714,25,"incongruent",1,684,0,"Baseline","None","None"
"4346",55,5,714,26,"congruent",1,627,0,"Baseline","None","None"
"4347",55,5,714,27,"congruent",1,819,0,"Baseline","None","None"
"4348",55,5,714,28,"incongruent",1,629,0,"Baseline","None","None"
"4349",55,5,714,29,"congruent",1,820,0,"Baseline","None","None"
"4350",55,5,714,30,"incongruent",0,722,0,"Baseline","None","None"
"4351",55,5,714,31,"congruent",1,1414,0,"Baseline","None","None"
"4352",55,5,714,32,"congruent",1,890,0,"Baseline","None","None"
"4353",55,5,714,33,"congruent",1,927,0,"Baseline","None","None"
"4354",55,5,714,34,"congruent",1,608,0,"Baseline","None","None"
"4355",55,5,714,35,"incongruent",1,1262,0,"Baseline","None","None"
"4356",55,5,714,36,"incongruent",0,1291,0,"Baseline","None","None"
"4357",55,5,714,37,"incongruent",1,616,0,"Baseline","None","None"
"4358",55,5,714,38,"congruent",1,942,0,"Baseline","None","None"
"4359",55,5,714,39,"incongruent",1,599,0,"Baseline","None","None"
"4360",55,5,714,40,"incongruent",1,659,0,"Baseline","None","None"
"4361",55,5,714,41,"congruent",1,679,0,"Baseline","None","None"
"4362",55,5,714,42,"congruent",1,1121,0,"Baseline","None","None"
"4363",55,5,714,43,"incongruent",1,1784,0,"Baseline","None","None"
"4364",55,5,714,44,"incongruent",1,1303,0,"Baseline","None","None"
"4365",55,5,714,45,"congruent",1,1504,0,"Baseline","None","None"
"4366",55,5,714,46,"incongruent",1,979,0,"Baseline","None","None"
"4367",55,5,714,47,"congruent",1,656,0,"Baseline","None","None"
"4368",55,5,714,48,"congruent",1,1669,0,"Baseline","None","None"
"4369",55,5,714,49,"incongruent",1,994,0,"Baseline","None","None"
"4370",55,5,714,50,"congruent",1,595,0,"Baseline","None","None"
"4371",55,5,714,51,"congruent",1,714,0,"Baseline","None","None"
"4372",55,5,714,52,"incongruent",1,547,0,"Baseline","None","None"
"4373",55,5,714,53,"incongruent",1,1315,0,"Baseline","None","None"
"4374",55,5,714,54,"congruent",1,1133,0,"Baseline","None","None"
"4375",55,5,714,55,"congruent",1,595,0,"Baseline","None","None"
"4376",55,5,714,56,"congruent",1,1277,0,"Baseline","None","None"
"4377",55,5,714,57,"congruent",1,1081,0,"Baseline","None","None"
"4378",55,5,714,58,"incongruent",1,780,0,"Baseline","None","None"
"4379",55,5,714,59,"incongruent",1,767,0,"Baseline","None","None"
"4380",55,5,714,60,"congruent",1,793,0,"Baseline","None","None"
"4381",55,5,714,61,"congruent",1,1529,0,"Baseline","None","None"
"4382",55,5,714,62,"congruent",1,1549,0,"Baseline","None","None"
"4383",55,5,714,63,"congruent",0,1177,0,"Baseline","None","None"
"4384",55,5,714,64,"congruent",1,1074,0,"Baseline","None","None"
"4385",55,5,714,65,"congruent",1,1127,0,"Baseline","None","None"
"4386",55,5,714,66,"congruent",1,1281,0,"Baseline","None","None"
"4387",55,5,714,67,"congruent",1,819,0,"Baseline","None","None"
"4388",55,5,714,68,"incongruent",1,1651,0,"Baseline","None","None"
"4389",55,5,714,69,"incongruent",1,1021,0,"Baseline","None","None"
"4390",55,5,714,70,"congruent",1,670,0,"Baseline","None","None"
"4391",55,5,714,71,"incongruent",0,1115,0,"Baseline","None","None"
"4392",55,5,714,72,"incongruent",0,1265,0,"Baseline","None","None"
"4393",55,5,714,73,"congruent",1,691,0,"Baseline","None","None"
"4394",55,5,714,74,"incongruent",1,544,0,"Baseline","None","None"
"4395",55,5,714,75,"congruent",1,979,0,"Baseline","None","None"
"4396",55,5,714,76,"incongruent",0,569,0,"Baseline","None","None"
"4397",55,5,714,77,"congruent",0,909,0,"Baseline","None","None"
"4398",55,5,714,78,"congruent",1,753,0,"Baseline","None","None"
"4399",55,5,714,79,"congruent",1,771,0,"Baseline","None","None"
"4400",55,5,714,80,"incongruent",0,1552,0,"Baseline","None","None"
"4401",55,5,714,81,"incongruent",0,0,0,"Baseline","None","None"
"4402",55,5,714,82,"congruent",1,555,0,"Baseline","None","None"
"4403",55,5,714,83,"incongruent",1,686,0,"Baseline","None","None"
"4404",55,5,714,84,"incongruent",0,1099,0,"Baseline","None","None"
"4405",55,5,714,85,"incongruent",1,611,0,"Baseline","None","None"
"4406",55,5,714,86,"incongruent",1,539,0,"Baseline","None","None"
"4407",55,5,714,87,"congruent",1,698,0,"Baseline","None","None"
"4408",55,5,714,88,"incongruent",1,964,0,"Baseline","None","None"
"4409",55,5,714,89,"congruent",1,768,0,"Baseline","None","None"
"4410",55,5,714,90,"congruent",1,1179,0,"Baseline","None","None"
"4411",55,5,714,91,"incongruent",1,1138,0,"Baseline","None","None"
"4412",55,5,714,92,"congruent",1,719,0,"Baseline","None","None"
"4413",55,5,714,93,"incongruent",1,938,0,"Baseline","None","None"
"4414",55,5,714,94,"incongruent",1,867,0,"Baseline","None","None"
"4415",55,5,714,95,"incongruent",1,1362,0,"Baseline","None","None"
"4416",55,5,714,96,"incongruent",0,788,0,"Baseline","None","None"
"4417",56,5,550,1,"congruent",0,0,0,"Baseline","None","None"
"4418",56,5,550,2,"incongruent",0,716,0,"Baseline","None","None"
"4419",56,5,550,3,"congruent",1,1214,0,"Baseline","None","None"
"4420",56,5,550,4,"incongruent",1,1292,0,"Baseline","None","None"
"4421",56,5,550,5,"congruent",1,1371,0,"Baseline","None","None"
"4422",56,5,550,6,"congruent",1,774,0,"Baseline","None","None"
"4423",56,5,550,7,"congruent",0,1281,0,"Baseline","None","None"
"4424",56,5,550,8,"incongruent",1,856,0,"Baseline","None","None"
"4425",56,5,550,9,"incongruent",1,955,0,"Baseline","None","None"
"4426",56,5,550,10,"incongruent",0,695,0,"Baseline","None","None"
"4427",56,5,550,11,"congruent",0,1495,0,"Baseline","None","None"
"4428",56,5,550,12,"congruent",1,1168,0,"Baseline","None","None"
"4429",56,5,550,13,"congruent",1,1054,0,"Baseline","None","None"
"4430",56,5,550,14,"congruent",1,589,0,"Baseline","None","None"
"4431",56,5,550,15,"congruent",1,880,0,"Baseline","None","None"
"4432",56,5,550,16,"incongruent",1,616,0,"Baseline","None","None"
"4433",56,5,550,17,"incongruent",1,548,0,"Baseline","None","None"
"4434",56,5,550,18,"incongruent",1,886,0,"Baseline","None","None"
"4435",56,5,550,19,"congruent",1,637,0,"Baseline","None","None"
"4436",56,5,550,20,"congruent",1,549,0,"Baseline","None","None"
"4437",56,5,550,21,"congruent",1,823,0,"Baseline","None","None"
"4438",56,5,550,22,"incongruent",1,557,0,"Baseline","None","None"
"4439",56,5,550,23,"congruent",1,967,0,"Baseline","None","None"
"4440",56,5,550,24,"incongruent",1,448,0,"Baseline","None","None"
"4441",56,5,550,25,"congruent",1,496,0,"Baseline","None","None"
"4442",56,5,550,26,"incongruent",1,1128,0,"Baseline","None","None"
"4443",56,5,550,27,"incongruent",1,1021,0,"Baseline","None","None"
"4444",56,5,550,28,"congruent",1,636,0,"Baseline","None","None"
"4445",56,5,550,29,"incongruent",1,661,0,"Baseline","None","None"
"4446",56,5,550,30,"congruent",1,1059,0,"Baseline","None","None"
"4447",56,5,550,31,"incongruent",1,624,0,"Baseline","None","None"
"4448",56,5,550,32,"incongruent",1,420,0,"Baseline","None","None"
"4449",56,5,550,33,"incongruent",1,815,0,"Baseline","None","None"
"4450",56,5,550,34,"incongruent",1,644,0,"Baseline","None","None"
"4451",56,5,550,35,"congruent",1,603,0,"Baseline","None","None"
"4452",56,5,550,36,"congruent",1,467,0,"Baseline","None","None"
"4453",56,5,550,37,"congruent",1,527,0,"Baseline","None","None"
"4454",56,5,550,38,"incongruent",1,494,0,"Baseline","None","None"
"4455",56,5,550,39,"congruent",1,501,0,"Baseline","None","None"
"4456",56,5,550,40,"congruent",0,1818,0,"Baseline","None","None"
"4457",56,5,550,41,"incongruent",1,713,0,"Baseline","None","None"
"4458",56,5,550,42,"incongruent",1,594,0,"Baseline","None","None"
"4459",56,5,550,43,"congruent",0,707,0,"Baseline","None","None"
"4460",56,5,550,44,"congruent",1,489,0,"Baseline","None","None"
"4461",56,5,550,45,"incongruent",1,490,0,"Baseline","None","None"
"4462",56,5,550,46,"congruent",1,605,0,"Baseline","None","None"
"4463",56,5,550,47,"incongruent",1,629,0,"Baseline","None","None"
"4464",56,5,550,48,"incongruent",1,408,0,"Baseline","None","None"
"4465",56,5,550,49,"congruent",1,1435,0,"Baseline","None","None"
"4466",56,5,550,50,"incongruent",1,418,0,"Baseline","None","None"
"4467",56,5,550,51,"incongruent",1,606,0,"Baseline","None","None"
"4468",56,5,550,52,"congruent",1,602,0,"Baseline","None","None"
"4469",56,5,550,53,"congruent",1,442,0,"Baseline","None","None"
"4470",56,5,550,54,"incongruent",1,404,0,"Baseline","None","None"
"4471",56,5,550,55,"incongruent",1,945,0,"Baseline","None","None"
"4472",56,5,550,56,"incongruent",1,405,0,"Baseline","None","None"
"4473",56,5,550,57,"incongruent",1,573,0,"Baseline","None","None"
"4474",56,5,550,58,"congruent",1,829,0,"Baseline","None","None"
"4475",56,5,550,59,"congruent",1,576,0,"Baseline","None","None"
"4476",56,5,550,60,"incongruent",1,758,0,"Baseline","None","None"
"4477",56,5,550,61,"incongruent",1,420,0,"Baseline","None","None"
"4478",56,5,550,62,"incongruent",0,1573,0,"Baseline","None","None"
"4479",56,5,550,63,"incongruent",1,402,0,"Baseline","None","None"
"4480",56,5,550,64,"incongruent",1,395,0,"Baseline","None","None"
"4481",56,5,550,65,"incongruent",0,1155,0,"Baseline","None","None"
"4482",56,5,550,66,"incongruent",1,1035,0,"Baseline","None","None"
"4483",56,5,550,67,"incongruent",1,520,0,"Baseline","None","None"
"4484",56,5,550,68,"congruent",1,450,0,"Baseline","None","None"
"4485",56,5,550,69,"congruent",1,624,0,"Baseline","None","None"
"4486",56,5,550,70,"incongruent",1,464,0,"Baseline","None","None"
"4487",56,5,550,71,"congruent",1,1702,0,"Baseline","None","None"
"4488",56,5,550,72,"congruent",1,732,0,"Baseline","None","None"
"4489",56,5,550,73,"incongruent",1,945,0,"Baseline","None","None"
"4490",56,5,550,74,"congruent",1,646,0,"Baseline","None","None"
"4491",56,5,550,75,"incongruent",1,415,0,"Baseline","None","None"
"4492",56,5,550,76,"congruent",1,614,0,"Baseline","None","None"
"4493",56,5,550,77,"incongruent",1,650,0,"Baseline","None","None"
"4494",56,5,550,78,"incongruent",1,633,0,"Baseline","None","None"
"4495",56,5,550,79,"incongruent",0,0,0,"Baseline","None","None"
"4496",56,5,550,80,"congruent",1,1255,0,"Baseline","None","None"
"4497",56,5,550,81,"congruent",1,515,0,"Baseline","None","None"
"4498",56,5,550,82,"incongruent",0,1072,0,"Baseline","None","None"
"4499",56,5,550,83,"congruent",1,740,0,"Baseline","None","None"
"4500",56,5,550,84,"congruent",1,624,0,"Baseline","None","None"
"4501",56,5,550,85,"congruent",1,434,0,"Baseline","None","None"
"4502",56,5,550,86,"congruent",1,1447,0,"Baseline","None","None"
"4503",56,5,550,87,"incongruent",1,764,0,"Baseline","None","None"
"4504",56,5,550,88,"congruent",1,485,0,"Baseline","None","None"
"4505",56,5,550,89,"incongruent",1,759,0,"Baseline","None","None"
"4506",56,5,550,90,"incongruent",1,1764,0,"Baseline","None","None"
"4507",56,5,550,91,"congruent",1,550,0,"Baseline","None","None"
"4508",56,5,550,92,"incongruent",1,569,0,"Baseline","None","None"
"4509",56,5,550,93,"congruent",1,470,0,"Baseline","None","None"
"4510",56,5,550,94,"congruent",1,485,0,"Baseline","None","None"
"4511",56,5,550,95,"congruent",1,601,0,"Baseline","None","None"
"4512",56,5,550,96,"congruent",1,609,0,"Baseline","None","None"
"4513",57,5,807,1,"congruent",1,1044,0,"Baseline","None","None"
"4514",57,5,807,2,"incongruent",1,1606,0,"Baseline","None","None"
"4515",57,5,807,3,"congruent",1,854,0,"Baseline","None","None"
"4516",57,5,807,4,"incongruent",1,936,0,"Baseline","None","None"
"4517",57,5,807,5,"congruent",1,1728,0,"Baseline","None","None"
"4518",57,5,807,6,"congruent",0,0,0,"Baseline","None","None"
"4519",57,5,807,7,"congruent",1,919,0,"Baseline","None","None"
"4520",57,5,807,8,"incongruent",1,1288,0,"Baseline","None","None"
"4521",57,5,807,9,"incongruent",1,1128,0,"Baseline","None","None"
"4522",57,5,807,10,"incongruent",1,1087,0,"Baseline","None","None"
"4523",57,5,807,11,"congruent",1,804,0,"Baseline","None","None"
"4524",57,5,807,12,"congruent",1,989,0,"Baseline","None","None"
"4525",57,5,807,13,"congruent",1,1022,0,"Baseline","None","None"
"4526",57,5,807,14,"congruent",1,1062,0,"Baseline","None","None"
"4527",57,5,807,15,"congruent",1,817,0,"Baseline","None","None"
"4528",57,5,807,16,"incongruent",1,1231,0,"Baseline","None","None"
"4529",57,5,807,17,"incongruent",1,807,0,"Baseline","None","None"
"4530",57,5,807,18,"incongruent",1,1125,0,"Baseline","None","None"
"4531",57,5,807,19,"congruent",1,1907,0,"Baseline","None","None"
"4532",57,5,807,20,"congruent",1,826,0,"Baseline","None","None"
"4533",57,5,807,21,"congruent",1,637,0,"Baseline","None","None"
"4534",57,5,807,22,"incongruent",1,748,0,"Baseline","None","None"
"4535",57,5,807,23,"congruent",1,1212,0,"Baseline","None","None"
"4536",57,5,807,24,"incongruent",1,866,0,"Baseline","None","None"
"4537",57,5,807,25,"congruent",1,1121,0,"Baseline","None","None"
"4538",57,5,807,26,"incongruent",1,601,0,"Baseline","None","None"
"4539",57,5,807,27,"incongruent",1,1090,0,"Baseline","None","None"
"4540",57,5,807,28,"congruent",1,1468,0,"Baseline","None","None"
"4541",57,5,807,29,"incongruent",1,846,0,"Baseline","None","None"
"4542",57,5,807,30,"congruent",1,858,0,"Baseline","None","None"
"4543",57,5,807,31,"incongruent",1,877,0,"Baseline","None","None"
"4544",57,5,807,32,"incongruent",1,765,0,"Baseline","None","None"
"4545",57,5,807,33,"incongruent",1,1487,0,"Baseline","None","None"
"4546",57,5,807,34,"incongruent",1,881,0,"Baseline","None","None"
"4547",57,5,807,35,"congruent",0,1741,0,"Baseline","None","None"
"4548",57,5,807,36,"congruent",1,818,0,"Baseline","None","None"
"4549",57,5,807,37,"congruent",1,1585,0,"Baseline","None","None"
"4550",57,5,807,38,"incongruent",1,645,0,"Baseline","None","None"
"4551",57,5,807,39,"congruent",1,1329,0,"Baseline","None","None"
"4552",57,5,807,40,"congruent",1,950,0,"Baseline","None","None"
"4553",57,5,807,41,"incongruent",1,1073,0,"Baseline","None","None"
"4554",57,5,807,42,"incongruent",1,626,0,"Baseline","None","None"
"4555",57,5,807,43,"congruent",1,875,0,"Baseline","None","None"
"4556",57,5,807,44,"congruent",1,1592,0,"Baseline","None","None"
"4557",57,5,807,45,"incongruent",1,1088,0,"Baseline","None","None"
"4558",57,5,807,46,"congruent",1,884,0,"Baseline","None","None"
"4559",57,5,807,47,"incongruent",1,889,0,"Baseline","None","None"
"4560",57,5,807,48,"incongruent",1,995,0,"Baseline","None","None"
"4561",57,5,807,49,"congruent",0,0,0,"Baseline","None","None"
"4562",57,5,807,50,"incongruent",1,936,0,"Baseline","None","None"
"4563",57,5,807,51,"incongruent",1,1031,0,"Baseline","None","None"
"4564",57,5,807,52,"congruent",0,1658,0,"Baseline","None","None"
"4565",57,5,807,53,"congruent",1,1013,0,"Baseline","None","None"
"4566",57,5,807,54,"incongruent",1,751,0,"Baseline","None","None"
"4567",57,5,807,55,"incongruent",1,851,0,"Baseline","None","None"
"4568",57,5,807,56,"incongruent",1,742,0,"Baseline","None","None"
"4569",57,5,807,57,"incongruent",1,566,0,"Baseline","None","None"
"4570",57,5,807,58,"congruent",1,635,0,"Baseline","None","None"
"4571",57,5,807,59,"congruent",1,1657,0,"Baseline","None","None"
"4572",57,5,807,60,"incongruent",1,749,0,"Baseline","None","None"
"4573",57,5,807,61,"incongruent",1,579,0,"Baseline","None","None"
"4574",57,5,807,62,"incongruent",1,1281,0,"Baseline","None","None"
"4575",57,5,807,63,"incongruent",1,1245,0,"Baseline","None","None"
"4576",57,5,807,64,"incongruent",1,831,0,"Baseline","None","None"
"4577",57,5,807,65,"incongruent",1,731,0,"Baseline","None","None"
"4578",57,5,807,66,"incongruent",1,689,0,"Baseline","None","None"
"4579",57,5,807,67,"incongruent",1,1107,0,"Baseline","None","None"
"4580",57,5,807,68,"congruent",1,1022,0,"Baseline","None","None"
"4581",57,5,807,69,"congruent",1,807,0,"Baseline","None","None"
"4582",57,5,807,70,"incongruent",1,772,0,"Baseline","None","None"
"4583",57,5,807,71,"congruent",1,1091,0,"Baseline","None","None"
"4584",57,5,807,72,"congruent",1,737,0,"Baseline","None","None"
"4585",57,5,807,73,"incongruent",1,783,0,"Baseline","None","None"
"4586",57,5,807,74,"congruent",1,580,0,"Baseline","None","None"
"4587",57,5,807,75,"incongruent",0,1007,0,"Baseline","None","None"
"4588",57,5,807,76,"congruent",1,1216,0,"Baseline","None","None"
"4589",57,5,807,77,"incongruent",1,1299,0,"Baseline","None","None"
"4590",57,5,807,78,"incongruent",1,1014,0,"Baseline","None","None"
"4591",57,5,807,79,"incongruent",1,1410,0,"Baseline","None","None"
"4592",57,5,807,80,"congruent",1,743,0,"Baseline","None","None"
"4593",57,5,807,81,"congruent",1,1311,0,"Baseline","None","None"
"4594",57,5,807,82,"incongruent",1,677,0,"Baseline","None","None"
"4595",57,5,807,83,"congruent",1,1041,0,"Baseline","None","None"
"4596",57,5,807,84,"congruent",1,788,0,"Baseline","None","None"
"4597",57,5,807,85,"congruent",1,691,0,"Baseline","None","None"
"4598",57,5,807,86,"congruent",1,816,0,"Baseline","None","None"
"4599",57,5,807,87,"incongruent",1,902,0,"Baseline","None","None"
"4600",57,5,807,88,"congruent",1,873,0,"Baseline","None","None"
"4601",57,5,807,89,"incongruent",1,794,0,"Baseline","None","None"
"4602",57,5,807,90,"incongruent",1,692,0,"Baseline","None","None"
"4603",57,5,807,91,"congruent",1,812,0,"Baseline","None","None"
"4604",57,5,807,92,"incongruent",1,727,0,"Baseline","None","None"
"4605",57,5,807,93,"congruent",1,1491,0,"Baseline","None","None"
"4606",57,5,807,94,"congruent",1,826,0,"Baseline","None","None"
"4607",57,5,807,95,"congruent",1,750,0,"Baseline","None","None"
"4608",57,5,807,96,"congruent",1,716,0,"Baseline","None","None"
"4609",58,5,485,1,"incongruent",1,729,0,"Baseline","None","None"
"4610",58,5,485,2,"congruent",1,551,0,"Baseline","None","None"
"4611",58,5,485,3,"incongruent",1,468,0,"Baseline","None","None"
"4612",58,5,485,4,"congruent",1,419,0,"Baseline","None","None"
"4613",58,5,485,5,"incongruent",1,1147,0,"Baseline","None","None"
"4614",58,5,485,6,"incongruent",1,690,0,"Baseline","None","None"
"4615",58,5,485,7,"incongruent",1,551,0,"Baseline","None","None"
"4616",58,5,485,8,"congruent",1,502,0,"Baseline","None","None"
"4617",58,5,485,9,"congruent",1,443,0,"Baseline","None","None"
"4618",58,5,485,10,"congruent",1,545,0,"Baseline","None","None"
"4619",58,5,485,11,"incongruent",1,620,0,"Baseline","None","None"
"4620",58,5,485,12,"incongruent",1,549,0,"Baseline","None","None"
"4621",58,5,485,13,"incongruent",1,607,0,"Baseline","None","None"
"4622",58,5,485,14,"incongruent",1,574,0,"Baseline","None","None"
"4623",58,5,485,15,"incongruent",1,508,0,"Baseline","None","None"
"4624",58,5,485,16,"congruent",1,436,0,"Baseline","None","None"
"4625",58,5,485,17,"congruent",1,526,0,"Baseline","None","None"
"4626",58,5,485,18,"congruent",1,451,0,"Baseline","None","None"
"4627",58,5,485,19,"incongruent",1,637,0,"Baseline","None","None"
"4628",58,5,485,20,"incongruent",1,469,0,"Baseline","None","None"
"4629",58,5,485,21,"incongruent",1,476,0,"Baseline","None","None"
"4630",58,5,485,22,"congruent",1,466,0,"Baseline","None","None"
"4631",58,5,485,23,"incongruent",1,553,0,"Baseline","None","None"
"4632",58,5,485,24,"congruent",1,450,0,"Baseline","None","None"
"4633",58,5,485,25,"incongruent",1,496,0,"Baseline","None","None"
"4634",58,5,485,26,"congruent",1,582,0,"Baseline","None","None"
"4635",58,5,485,27,"congruent",1,637,0,"Baseline","None","None"
"4636",58,5,485,28,"incongruent",1,577,0,"Baseline","None","None"
"4637",58,5,485,29,"congruent",1,520,0,"Baseline","None","None"
"4638",58,5,485,30,"incongruent",1,514,0,"Baseline","None","None"
"4639",58,5,485,31,"congruent",1,509,0,"Baseline","None","None"
"4640",58,5,485,32,"congruent",1,560,0,"Baseline","None","None"
"4641",58,5,485,33,"congruent",1,712,0,"Baseline","None","None"
"4642",58,5,485,34,"congruent",1,505,0,"Baseline","None","None"
"4643",58,5,485,35,"incongruent",1,599,0,"Baseline","None","None"
"4644",58,5,485,36,"incongruent",1,594,0,"Baseline","None","None"
"4645",58,5,485,37,"incongruent",1,558,0,"Baseline","None","None"
"4646",58,5,485,38,"congruent",1,580,0,"Baseline","None","None"
"4647",58,5,485,39,"incongruent",1,505,0,"Baseline","None","None"
"4648",58,5,485,40,"incongruent",1,822,0,"Baseline","None","None"
"4649",58,5,485,41,"congruent",1,512,0,"Baseline","None","None"
"4650",58,5,485,42,"congruent",1,802,0,"Baseline","None","None"
"4651",58,5,485,43,"incongruent",1,407,0,"Baseline","None","None"
"4652",58,5,485,44,"incongruent",1,486,0,"Baseline","None","None"
"4653",58,5,485,45,"congruent",1,577,0,"Baseline","None","None"
"4654",58,5,485,46,"incongruent",1,423,0,"Baseline","None","None"
"4655",58,5,485,47,"congruent",1,559,0,"Baseline","None","None"
"4656",58,5,485,48,"congruent",1,509,0,"Baseline","None","None"
"4657",58,5,485,49,"incongruent",1,598,0,"Baseline","None","None"
"4658",58,5,485,50,"congruent",1,524,0,"Baseline","None","None"
"4659",58,5,485,51,"congruent",1,434,0,"Baseline","None","None"
"4660",58,5,485,52,"incongruent",1,462,0,"Baseline","None","None"
"4661",58,5,485,53,"incongruent",1,423,0,"Baseline","None","None"
"4662",58,5,485,54,"congruent",1,632,0,"Baseline","None","None"
"4663",58,5,485,55,"congruent",1,515,0,"Baseline","None","None"
"4664",58,5,485,56,"congruent",1,712,0,"Baseline","None","None"
"4665",58,5,485,57,"congruent",1,455,0,"Baseline","None","None"
"4666",58,5,485,58,"incongruent",1,642,0,"Baseline","None","None"
"4667",58,5,485,59,"incongruent",1,586,0,"Baseline","None","None"
"4668",58,5,485,60,"congruent",1,418,0,"Baseline","None","None"
"4669",58,5,485,61,"congruent",0,0,0,"Baseline","None","None"
"4670",58,5,485,62,"congruent",1,580,0,"Baseline","None","None"
"4671",58,5,485,63,"congruent",1,428,0,"Baseline","None","None"
"4672",58,5,485,64,"congruent",1,510,0,"Baseline","None","None"
"4673",58,5,485,65,"congruent",1,570,0,"Baseline","None","None"
"4674",58,5,485,66,"congruent",1,536,0,"Baseline","None","None"
"4675",58,5,485,67,"congruent",1,551,0,"Baseline","None","None"
"4676",58,5,485,68,"incongruent",1,420,0,"Baseline","None","None"
"4677",58,5,485,69,"incongruent",1,466,0,"Baseline","None","None"
"4678",58,5,485,70,"congruent",1,400,0,"Baseline","None","None"
"4679",58,5,485,71,"incongruent",1,458,0,"Baseline","None","None"
"4680",58,5,485,72,"incongruent",1,620,0,"Baseline","None","None"
"4681",58,5,485,73,"congruent",1,450,0,"Baseline","None","None"
"4682",58,5,485,74,"incongruent",1,489,0,"Baseline","None","None"
"4683",58,5,485,75,"congruent",1,562,0,"Baseline","None","None"
"4684",58,5,485,76,"incongruent",1,549,0,"Baseline","None","None"
"4685",58,5,485,77,"congruent",1,547,0,"Baseline","None","None"
"4686",58,5,485,78,"congruent",1,549,0,"Baseline","None","None"
"4687",58,5,485,79,"congruent",1,541,0,"Baseline","None","None"
"4688",58,5,485,80,"incongruent",1,648,0,"Baseline","None","None"
"4689",58,5,485,81,"incongruent",1,553,0,"Baseline","None","None"
"4690",58,5,485,82,"congruent",1,485,0,"Baseline","None","None"
"4691",58,5,485,83,"incongruent",1,467,0,"Baseline","None","None"
"4692",58,5,485,84,"incongruent",1,463,0,"Baseline","None","None"
"4693",58,5,485,85,"incongruent",1,392,0,"Baseline","None","None"
"4694",58,5,485,86,"incongruent",1,474,0,"Baseline","None","None"
"4695",58,5,485,87,"congruent",1,698,0,"Baseline","None","None"
"4696",58,5,485,88,"incongruent",1,599,0,"Baseline","None","None"
"4697",58,5,485,89,"congruent",1,985,0,"Baseline","None","None"
"4698",58,5,485,90,"congruent",1,561,0,"Baseline","None","None"
"4699",58,5,485,91,"incongruent",1,464,0,"Baseline","None","None"
"4700",58,5,485,92,"congruent",1,549,0,"Baseline","None","None"
"4701",58,5,485,93,"incongruent",1,440,0,"Baseline","None","None"
"4702",58,5,485,94,"incongruent",1,514,0,"Baseline","None","None"
"4703",58,5,485,95,"incongruent",1,1583,0,"Baseline","None","None"
"4704",58,5,485,96,"incongruent",1,576,0,"Baseline","None","None"
"4705",59,5,534,1,"congruent",1,1395,0,"Baseline","None","None"
"4706",59,5,534,2,"incongruent",1,590,0,"Baseline","None","None"
"4707",59,5,534,3,"congruent",1,613,0,"Baseline","None","None"
"4708",59,5,534,4,"incongruent",0,584,0,"Baseline","None","None"
"4709",59,5,534,5,"congruent",1,589,0,"Baseline","None","None"
"4710",59,5,534,6,"congruent",1,625,0,"Baseline","None","None"
"4711",59,5,534,7,"congruent",1,501,0,"Baseline","None","None"
"4712",59,5,534,8,"incongruent",1,859,0,"Baseline","None","None"
"4713",59,5,534,9,"incongruent",1,583,0,"Baseline","None","None"
"4714",59,5,534,10,"incongruent",1,594,0,"Baseline","None","None"
"4715",59,5,534,11,"congruent",1,665,0,"Baseline","None","None"
"4716",59,5,534,12,"congruent",1,857,0,"Baseline","None","None"
"4717",59,5,534,13,"congruent",1,712,0,"Baseline","None","None"
"4718",59,5,534,14,"congruent",1,926,0,"Baseline","None","None"
"4719",59,5,534,15,"congruent",1,445,0,"Baseline","None","None"
"4720",59,5,534,16,"incongruent",1,522,0,"Baseline","None","None"
"4721",59,5,534,17,"incongruent",1,447,0,"Baseline","None","None"
"4722",59,5,534,18,"incongruent",1,863,0,"Baseline","None","None"
"4723",59,5,534,19,"congruent",1,591,0,"Baseline","None","None"
"4724",59,5,534,20,"congruent",1,686,0,"Baseline","None","None"
"4725",59,5,534,21,"congruent",1,972,0,"Baseline","None","None"
"4726",59,5,534,22,"incongruent",1,511,0,"Baseline","None","None"
"4727",59,5,534,23,"congruent",1,776,0,"Baseline","None","None"
"4728",59,5,534,24,"incongruent",1,713,0,"Baseline","None","None"
"4729",59,5,534,25,"congruent",1,518,0,"Baseline","None","None"
"4730",59,5,534,26,"incongruent",1,589,0,"Baseline","None","None"
"4731",59,5,534,27,"incongruent",1,689,0,"Baseline","None","None"
