"","subID","Session","critRT","Trial","Congruency","Reward","ACC","RT","block","IncentiveType","Valence","Feedback"
"28426",59,7,534,10,"incongruent","Reward2",1,540,1,"liquid","aversive","saltwater"
"28427",59,7,534,11,"congruent","Reward4",1,447,1,"liquid","aversive","saltwater"
"28428",59,7,534,12,"incongruent","Reward4",1,361,1,"liquid","aversive","saltwater"
"28429",59,7,534,13,"incongruent","Reward2",1,418,1,"liquid","aversive","saltwater"
"28430",59,7,534,14,"incongruent","Reward4",1,560,1,"liquid","aversive","saltwater"
"28431",59,7,534,15,"incongruent","Reward1",1,397,1,"liquid","aversive","saltwater"
"28432",59,7,534,16,"congruent","Reward2",1,367,1,"liquid","aversive","saltwater"
"28433",59,7,534,17,"congruent","Reward4",1,579,1,"liquid","aversive","saltwater"
"28434",59,7,534,18,"congruent","Reward2",1,431,1,"liquid","aversive","saltwater"
"28435",59,7,534,19,"congruent","Reward1",1,326,1,"liquid","aversive","saltwater"
"28436",59,7,534,20,"congruent","Reward4",1,385,1,"liquid","aversive","saltwater"
"28437",59,7,534,21,"congruent","Reward1",1,453,1,"liquid","aversive","saltwater"
"28438",59,7,534,22,"congruent","Reward4",1,483,1,"liquid","aversive","saltwater"
"28439",59,7,534,23,"congruent","Reward4",1,474,1,"liquid","aversive","saltwater"
"28440",59,7,534,24,"congruent","Reward2",1,389,1,"liquid","aversive","saltwater"
"28441",59,7,534,25,"congruent","Reward4",1,497,1,"liquid","aversive","saltwater"
"28442",59,7,534,26,"congruent","Reward2",1,429,1,"liquid","aversive","saltwater"
"28443",59,7,534,27,"incongruent","Reward1",1,471,1,"liquid","aversive","saltwater"
"28444",59,7,534,28,"congruent","Reward2",1,433,1,"liquid","aversive","saltwater"
"28445",59,7,534,29,"congruent","Reward2",1,409,1,"liquid","aversive","saltwater"
"28446",59,7,534,30,"incongruent","Reward2",1,767,1,"liquid","aversive","saltwater"
"28447",59,7,534,31,"incongruent","Reward4",1,395,1,"liquid","aversive","saltwater"
"28448",59,7,534,32,"incongruent","Reward4",1,341,1,"liquid","aversive","saltwater"
"28449",59,7,534,33,"incongruent","Reward2",1,346,1,"liquid","aversive","saltwater"
"28450",59,7,534,34,"congruent","Reward1",1,324,1,"liquid","aversive","saltwater"
"28451",59,7,534,35,"incongruent","Reward4",0,373,1,"liquid","aversive","saltwater"
"28452",59,7,534,36,"congruent","Reward1",1,369,1,"liquid","aversive","saltwater"
"28453",59,7,534,37,"congruent","Reward4",1,356,1,"liquid","aversive","saltwater"
"28454",59,7,534,38,"incongruent","Reward1",1,486,1,"liquid","aversive","saltwater"
"28455",59,7,534,39,"incongruent","Reward2",1,493,1,"liquid","aversive","saltwater"
"28456",59,7,534,40,"incongruent","Reward4",1,434,1,"liquid","aversive","saltwater"
"28457",59,7,534,41,"congruent","Reward2",1,499,1,"liquid","aversive","saltwater"
"28458",59,7,534,42,"congruent","Reward1",1,514,1,"liquid","aversive","saltwater"
"28459",59,7,534,43,"incongruent","Reward2",1,410,1,"liquid","aversive","saltwater"
"28460",59,7,534,44,"incongruent","Reward4",0,417,1,"liquid","aversive","saltwater"
"28461",59,7,534,45,"congruent","Reward2",1,512,1,"liquid","aversive","saltwater"
"28462",59,7,534,46,"congruent","Reward1",1,522,1,"liquid","aversive","saltwater"
"28463",59,7,534,47,"incongruent","Reward2",1,363,1,"liquid","aversive","saltwater"
"28464",59,7,534,48,"congruent","Reward1",1,369,1,"liquid","aversive","saltwater"
"28465",59,7,534,49,"incongruent","Reward4",1,608,1,"liquid","aversive","saltwater"
"28466",59,7,534,50,"congruent","Reward4",1,365,1,"liquid","aversive","saltwater"
"28467",59,7,534,51,"congruent","Reward1",1,558,1,"liquid","aversive","saltwater"
"28468",59,7,534,52,"incongruent","Reward1",1,488,1,"liquid","aversive","saltwater"
"28469",59,7,534,53,"congruent","Reward2",0,432,1,"liquid","aversive","saltwater"
"28470",59,7,534,54,"incongruent","Reward1",1,838,1,"liquid","aversive","saltwater"
"28471",59,7,534,55,"incongruent","Reward2",1,457,1,"liquid","aversive","saltwater"
"28472",59,7,534,56,"incongruent","Reward2",0,840,1,"liquid","aversive","saltwater"
"28473",59,7,534,57,"incongruent","Reward1",1,555,1,"liquid","aversive","saltwater"
"28474",59,7,534,58,"incongruent","Reward2",1,633,1,"liquid","aversive","saltwater"
"28475",59,7,534,59,"congruent","Reward4",1,389,1,"liquid","aversive","saltwater"
"28476",59,7,534,60,"congruent","Reward1",1,469,1,"liquid","aversive","saltwater"
"28477",59,7,534,61,"incongruent","Reward2",1,353,1,"liquid","aversive","saltwater"
"28478",59,7,534,62,"incongruent","Reward2",0,472,1,"liquid","aversive","saltwater"
"28479",59,7,534,63,"incongruent","Reward2",1,581,1,"liquid","aversive","saltwater"
"28480",59,7,534,64,"incongruent","Reward4",1,382,1,"liquid","aversive","saltwater"
"28481",59,7,534,65,"incongruent","Reward4",1,335,1,"liquid","aversive","saltwater"
"28482",59,7,534,66,"incongruent","Reward4",1,612,1,"liquid","aversive","saltwater"
"28483",59,7,534,67,"incongruent","Reward1",1,479,1,"liquid","aversive","saltwater"
"28484",59,7,534,68,"incongruent","Reward2",1,552,1,"liquid","aversive","saltwater"
"28485",59,7,534,69,"congruent","Reward1",1,505,1,"liquid","aversive","saltwater"
"28486",59,7,534,70,"congruent","Reward2",1,568,1,"liquid","aversive","saltwater"
"28487",59,7,534,71,"congruent","Reward4",1,458,1,"liquid","aversive","saltwater"
"28488",59,7,534,72,"incongruent","Reward4",1,429,1,"liquid","aversive","saltwater"
"28489",59,7,534,73,"incongruent","Reward4",1,401,1,"liquid","aversive","saltwater"
"28490",59,7,534,74,"congruent","Reward2",1,771,1,"liquid","aversive","saltwater"
"28491",59,7,534,75,"congruent","Reward4",1,367,1,"liquid","aversive","saltwater"
"28492",59,7,534,76,"incongruent","Reward2",1,433,1,"liquid","aversive","saltwater"
"28493",59,7,534,77,"congruent","Reward4",1,468,1,"liquid","aversive","saltwater"
"28494",59,7,534,78,"congruent","Reward4",1,591,1,"liquid","aversive","saltwater"
"28495",59,7,534,79,"incongruent","Reward4",1,386,1,"liquid","aversive","saltwater"
"28496",59,7,534,80,"congruent","Reward1",1,375,1,"liquid","aversive","saltwater"
"28497",59,7,534,81,"congruent","Reward4",1,333,1,"liquid","aversive","saltwater"
"28498",59,7,534,82,"congruent","Reward1",1,448,1,"liquid","aversive","saltwater"
"28499",59,7,534,83,"congruent","Reward1",1,414,1,"liquid","aversive","saltwater"
"28500",59,7,534,84,"congruent","Reward2",1,327,1,"liquid","aversive","saltwater"
"28501",59,7,534,85,"incongruent","Reward1",1,820,1,"liquid","aversive","saltwater"
"28502",59,7,534,86,"incongruent","Reward1",1,491,1,"liquid","aversive","saltwater"
"28503",59,7,534,87,"incongruent","Reward1",1,449,1,"liquid","aversive","saltwater"
"28504",59,7,534,88,"congruent","Reward2",1,523,1,"liquid","aversive","saltwater"
"28505",59,7,534,89,"congruent","Reward1",1,427,1,"liquid","aversive","saltwater"
"28506",59,7,534,90,"incongruent","Reward1",0,492,1,"liquid","aversive","saltwater"
"28507",59,7,534,91,"congruent","Reward2",1,552,1,"liquid","aversive","saltwater"
"28508",59,7,534,92,"congruent","Reward1",1,489,1,"liquid","aversive","saltwater"
"28509",59,7,534,93,"incongruent","Reward1",1,430,1,"liquid","aversive","saltwater"
"28510",59,7,534,94,"congruent","Reward4",1,375,1,"liquid","aversive","saltwater"
"28511",59,7,534,95,"congruent","Reward2",1,366,1,"liquid","aversive","saltwater"
"28512",59,7,534,96,"incongruent","Reward1",1,486,1,"liquid","aversive","saltwater"
"28513",59,10,534,1,"congruent","Reward2",1,774,5,"face","appetitive","happy"
"28514",59,10,534,2,"incongruent","Reward2",1,491,5,"face","appetitive","happy"
"28515",59,10,534,3,"congruent","Reward2",1,340,5,"face","appetitive","happy"
"28516",59,10,534,4,"incongruent","Reward2",1,540,5,"face","appetitive","happy"
"28517",59,10,534,5,"incongruent","Reward4",1,396,5,"face","appetitive","happy"
"28518",59,10,534,6,"congruent","Reward2",1,461,5,"face","appetitive","happy"
"28519",59,10,534,7,"congruent","Reward4",1,379,5,"face","appetitive","happy"
"28520",59,10,534,8,"incongruent","Reward1",1,415,5,"face","appetitive","happy"
"28521",59,10,534,9,"incongruent","Reward2",0,739,5,"face","appetitive","happy"
"28522",59,10,534,10,"congruent","Reward1",1,381,5,"face","appetitive","happy"
"28523",59,10,534,11,"congruent","Reward1",1,395,5,"face","appetitive","happy"
"28524",59,10,534,12,"incongruent","Reward2",1,392,5,"face","appetitive","happy"
"28525",59,10,534,13,"congruent","Reward1",1,400,5,"face","appetitive","happy"
"28526",59,10,534,14,"congruent","Reward4",1,337,5,"face","appetitive","happy"
"28527",59,10,534,15,"congruent","Reward2",0,343,5,"face","appetitive","happy"
"28528",59,10,534,16,"incongruent","Reward4",0,379,5,"face","appetitive","happy"
"28529",59,10,534,17,"incongruent","Reward2",1,442,5,"face","appetitive","happy"
"28530",59,10,534,18,"incongruent","Reward4",1,390,5,"face","appetitive","happy"
"28531",59,10,534,19,"congruent","Reward2",1,510,5,"face","appetitive","happy"
"28532",59,10,534,20,"congruent","Reward4",1,370,5,"face","appetitive","happy"
"28533",59,10,534,21,"congruent","Reward1",1,514,5,"face","appetitive","happy"
"28534",59,10,534,22,"congruent","Reward1",1,502,5,"face","appetitive","happy"
"28535",59,10,534,23,"congruent","Reward2",1,473,5,"face","appetitive","happy"
"28536",59,10,534,24,"incongruent","Reward4",1,631,5,"face","appetitive","happy"
"28537",59,10,534,25,"congruent","Reward4",1,380,5,"face","appetitive","happy"
"28538",59,10,534,26,"congruent","Reward2",1,414,5,"face","appetitive","happy"
"28539",59,10,534,27,"congruent","Reward1",1,474,5,"face","appetitive","happy"
"28540",59,10,534,28,"incongruent","Reward2",0,560,5,"face","appetitive","happy"
"28541",59,10,534,29,"incongruent","Reward2",1,394,5,"face","appetitive","happy"
"28542",59,10,534,30,"incongruent","Reward1",1,531,5,"face","appetitive","happy"
"28543",59,10,534,31,"congruent","Reward2",1,537,5,"face","appetitive","happy"
"28544",59,10,534,32,"incongruent","Reward1",1,501,5,"face","appetitive","happy"
"28545",59,10,534,33,"congruent","Reward4",1,448,5,"face","appetitive","happy"
"28546",59,10,534,34,"congruent","Reward2",1,380,5,"face","appetitive","happy"
"28547",59,10,534,35,"incongruent","Reward4",1,425,5,"face","appetitive","happy"
"28548",59,10,534,36,"congruent","Reward4",1,381,5,"face","appetitive","happy"
"28549",59,10,534,37,"incongruent","Reward4",1,542,5,"face","appetitive","happy"
"28550",59,10,534,38,"incongruent","Reward2",1,486,5,"face","appetitive","happy"
"28551",59,10,534,39,"incongruent","Reward1",1,389,5,"face","appetitive","happy"
"28552",59,10,534,40,"incongruent","Reward4",1,394,5,"face","appetitive","happy"
"28553",59,10,534,41,"congruent","Reward4",1,400,5,"face","appetitive","happy"
"28554",59,10,534,42,"congruent","Reward1",1,489,5,"face","appetitive","happy"
"28555",59,10,534,43,"congruent","Reward1",1,419,5,"face","appetitive","happy"
"28556",59,10,534,44,"incongruent","Reward1",1,654,5,"face","appetitive","happy"
"28557",59,10,534,45,"incongruent","Reward2",1,504,5,"face","appetitive","happy"
"28558",59,10,534,46,"congruent","Reward4",1,414,5,"face","appetitive","happy"
"28559",59,10,534,47,"incongruent","Reward4",0,413,5,"face","appetitive","happy"
"28560",59,10,534,48,"incongruent","Reward1",1,430,5,"face","appetitive","happy"
"28561",59,10,534,49,"congruent","Reward4",1,642,5,"face","appetitive","happy"
"28562",59,10,534,50,"incongruent","Reward4",1,437,5,"face","appetitive","happy"
"28563",59,10,534,51,"incongruent","Reward2",1,457,5,"face","appetitive","happy"
"28564",59,10,534,52,"incongruent","Reward2",0,446,5,"face","appetitive","happy"
"28565",59,10,534,53,"incongruent","Reward1",1,403,5,"face","appetitive","happy"
"28566",59,10,534,54,"incongruent","Reward4",1,375,5,"face","appetitive","happy"
"28567",59,10,534,55,"congruent","Reward2",1,451,5,"face","appetitive","happy"
"28568",59,10,534,56,"congruent","Reward4",1,430,5,"face","appetitive","happy"
"28569",59,10,534,57,"congruent","Reward1",1,405,5,"face","appetitive","happy"
"28570",59,10,534,58,"incongruent","Reward4",1,479,5,"face","appetitive","happy"
"28571",59,10,534,59,"congruent","Reward2",1,438,5,"face","appetitive","happy"
"28572",59,10,534,60,"incongruent","Reward2",1,446,5,"face","appetitive","happy"
"28573",59,10,534,61,"incongruent","Reward2",0,468,5,"face","appetitive","happy"
"28574",59,10,534,62,"congruent","Reward2",1,497,5,"face","appetitive","happy"
"28575",59,10,534,63,"incongruent","Reward1",1,555,5,"face","appetitive","happy"
"28576",59,10,534,64,"incongruent","Reward1",1,554,5,"face","appetitive","happy"
"28577",59,10,534,65,"incongruent","Reward4",1,407,5,"face","appetitive","happy"
"28578",59,10,534,66,"incongruent","Reward1",1,432,5,"face","appetitive","happy"
"28579",59,10,534,67,"congruent","Reward1",1,440,5,"face","appetitive","happy"
"28580",59,10,534,68,"congruent","Reward2",1,425,5,"face","appetitive","happy"
"28581",59,10,534,69,"congruent","Reward1",1,471,5,"face","appetitive","happy"
"28582",59,10,534,70,"congruent","Reward1",1,488,5,"face","appetitive","happy"
"28583",59,10,534,71,"congruent","Reward2",1,490,5,"face","appetitive","happy"
"28584",59,10,534,72,"congruent","Reward4",1,485,5,"face","appetitive","happy"
"28585",59,10,534,73,"congruent","Reward4",1,526,5,"face","appetitive","happy"
"28586",59,10,534,74,"congruent","Reward4",1,364,5,"face","appetitive","happy"
"28587",59,10,534,75,"congruent","Reward1",1,478,5,"face","appetitive","happy"
"28588",59,10,534,76,"incongruent","Reward4",1,463,5,"face","appetitive","happy"
"28589",59,10,534,77,"congruent","Reward2",1,419,5,"face","appetitive","happy"
"28590",59,10,534,78,"congruent","Reward4",1,417,5,"face","appetitive","happy"
"28591",59,10,534,79,"incongruent","Reward1",1,414,5,"face","appetitive","happy"
"28592",59,10,534,80,"incongruent","Reward4",1,464,5,"face","appetitive","happy"
"28593",59,10,534,81,"congruent","Reward2",1,365,5,"face","appetitive","happy"
"28594",59,10,534,82,"congruent","Reward1",0,417,5,"face","appetitive","happy"
"28595",59,10,534,83,"incongruent","Reward1",1,625,5,"face","appetitive","happy"
"28596",59,10,534,84,"incongruent","Reward4",1,501,5,"face","appetitive","happy"
"28597",59,10,534,85,"incongruent","Reward1",1,563,5,"face","appetitive","happy"
"28598",59,10,534,86,"incongruent","Reward1",1,493,5,"face","appetitive","happy"
"28599",59,10,534,87,"congruent","Reward4",1,453,5,"face","appetitive","happy"
"28600",59,10,534,88,"incongruent","Reward1",1,405,5,"face","appetitive","happy"
"28601",59,10,534,89,"congruent","Reward1",1,367,5,"face","appetitive","happy"
"28602",59,10,534,90,"incongruent","Reward2",1,493,5,"face","appetitive","happy"
"28603",59,10,534,91,"congruent","Reward1",1,398,5,"face","appetitive","happy"
"28604",59,10,534,92,"incongruent","Reward2",1,714,5,"face","appetitive","happy"
"28605",59,10,534,93,"incongruent","Reward1",1,382,5,"face","appetitive","happy"
"28606",59,10,534,94,"incongruent","Reward4",1,423,5,"face","appetitive","happy"
"28607",59,10,534,95,"incongruent","Reward2",1,531,5,"face","appetitive","happy"
"28608",59,10,534,96,"congruent","Reward4",1,616,5,"face","appetitive","happy"
"28609",59,9,534,1,"congruent","Reward2",1,831,4,"face","neutral","neutral"
"28610",59,9,534,2,"incongruent","Reward2",1,386,4,"face","neutral","neutral"
"28611",59,9,534,3,"congruent","Reward2",1,425,4,"face","neutral","neutral"
"28612",59,9,534,4,"incongruent","Reward2",1,379,4,"face","neutral","neutral"
"28613",59,9,534,5,"incongruent","Reward4",1,446,4,"face","neutral","neutral"
"28614",59,9,534,6,"congruent","Reward2",1,444,4,"face","neutral","neutral"
"28615",59,9,534,7,"congruent","Reward4",1,399,4,"face","neutral","neutral"
"28616",59,9,534,8,"incongruent","Reward1",1,532,4,"face","neutral","neutral"
"28617",59,9,534,9,"incongruent","Reward2",1,472,4,"face","neutral","neutral"
"28618",59,9,534,10,"congruent","Reward1",1,493,4,"face","neutral","neutral"
"28619",59,9,534,11,"congruent","Reward1",0,844,4,"face","neutral","neutral"
"28620",59,9,534,12,"incongruent","Reward2",1,404,4,"face","neutral","neutral"
"28621",59,9,534,13,"congruent","Reward1",1,397,4,"face","neutral","neutral"
"28622",59,9,534,14,"congruent","Reward4",1,393,4,"face","neutral","neutral"
"28623",59,9,534,15,"congruent","Reward2",1,401,4,"face","neutral","neutral"
"28624",59,9,534,16,"incongruent","Reward4",1,507,4,"face","neutral","neutral"
"28625",59,9,534,17,"incongruent","Reward2",1,382,4,"face","neutral","neutral"
"28626",59,9,534,18,"incongruent","Reward4",1,571,4,"face","neutral","neutral"
"28627",59,9,534,19,"congruent","Reward2",1,380,4,"face","neutral","neutral"
"28628",59,9,534,20,"congruent","Reward4",1,515,4,"face","neutral","neutral"
"28629",59,9,534,21,"congruent","Reward1",1,385,4,"face","neutral","neutral"
"28630",59,9,534,22,"congruent","Reward1",1,472,4,"face","neutral","neutral"
"28631",59,9,534,23,"congruent","Reward2",1,343,4,"face","neutral","neutral"
"28632",59,9,534,24,"incongruent","Reward4",1,538,4,"face","neutral","neutral"
"28633",59,9,534,25,"congruent","Reward4",1,401,4,"face","neutral","neutral"
"28634",59,9,534,26,"congruent","Reward2",1,419,4,"face","neutral","neutral"
"28635",59,9,534,27,"congruent","Reward1",1,425,4,"face","neutral","neutral"
"28636",59,9,534,28,"incongruent","Reward2",0,611,4,"face","neutral","neutral"
"28637",59,9,534,29,"incongruent","Reward2",1,386,4,"face","neutral","neutral"
"28638",59,9,534,30,"incongruent","Reward1",0,668,4,"face","neutral","neutral"
"28639",59,9,534,31,"congruent","Reward2",1,468,4,"face","neutral","neutral"
"28640",59,9,534,32,"incongruent","Reward1",1,442,4,"face","neutral","neutral"
"28641",59,9,534,33,"congruent","Reward4",1,395,4,"face","neutral","neutral"
"28642",59,9,534,34,"congruent","Reward2",0,390,4,"face","neutral","neutral"
"28643",59,9,534,35,"incongruent","Reward4",0,534,4,"face","neutral","neutral"
"28644",59,9,534,36,"congruent","Reward4",1,603,4,"face","neutral","neutral"
"28645",59,9,534,37,"incongruent","Reward4",1,480,4,"face","neutral","neutral"
"28646",59,9,534,38,"incongruent","Reward2",1,470,4,"face","neutral","neutral"
"28647",59,9,534,39,"incongruent","Reward1",1,463,4,"face","neutral","neutral"
"28648",59,9,534,40,"incongruent","Reward4",1,479,4,"face","neutral","neutral"
"28649",59,9,534,41,"congruent","Reward4",1,795,4,"face","neutral","neutral"
"28650",59,9,534,42,"congruent","Reward1",1,368,4,"face","neutral","neutral"
"28651",59,9,534,43,"congruent","Reward1",1,451,4,"face","neutral","neutral"
"28652",59,9,534,44,"incongruent","Reward1",1,560,4,"face","neutral","neutral"
"28653",59,9,534,45,"incongruent","Reward2",1,452,4,"face","neutral","neutral"
"28654",59,9,534,46,"congruent","Reward4",1,310,4,"face","neutral","neutral"
"28655",59,9,534,47,"incongruent","Reward4",1,363,4,"face","neutral","neutral"
"28656",59,9,534,48,"incongruent","Reward1",1,322,4,"face","neutral","neutral"
"28657",59,9,534,49,"congruent","Reward4",1,429,4,"face","neutral","neutral"
"28658",59,9,534,50,"incongruent","Reward4",1,554,4,"face","neutral","neutral"
"28659",59,9,534,51,"incongruent","Reward2",1,459,4,"face","neutral","neutral"
"28660",59,9,534,52,"incongruent","Reward2",1,402,4,"face","neutral","neutral"
"28661",59,9,534,53,"incongruent","Reward1",1,467,4,"face","neutral","neutral"
"28662",59,9,534,54,"incongruent","Reward4",1,483,4,"face","neutral","neutral"
"28663",59,9,534,55,"congruent","Reward2",1,330,4,"face","neutral","neutral"
"28664",59,9,534,56,"congruent","Reward4",1,489,4,"face","neutral","neutral"
"28665",59,9,534,57,"congruent","Reward1",1,461,4,"face","neutral","neutral"
"28666",59,9,534,58,"incongruent","Reward4",1,492,4,"face","neutral","neutral"
"28667",59,9,534,59,"congruent","Reward2",1,356,4,"face","neutral","neutral"
"28668",59,9,534,60,"incongruent","Reward2",1,591,4,"face","neutral","neutral"
"28669",59,9,534,61,"incongruent","Reward2",1,371,4,"face","neutral","neutral"
"28670",59,9,534,62,"congruent","Reward2",1,363,4,"face","neutral","neutral"
"28671",59,9,534,63,"incongruent","Reward1",1,389,4,"face","neutral","neutral"
"28672",59,9,534,64,"incongruent","Reward1",1,471,4,"face","neutral","neutral"
"28673",59,9,534,65,"incongruent","Reward4",1,444,4,"face","neutral","neutral"
"28674",59,9,534,66,"incongruent","Reward1",1,525,4,"face","neutral","neutral"
"28675",59,9,534,67,"congruent","Reward1",1,421,4,"face","neutral","neutral"
"28676",59,9,534,68,"congruent","Reward2",1,360,4,"face","neutral","neutral"
"28677",59,9,534,69,"congruent","Reward1",1,494,4,"face","neutral","neutral"
"28678",59,9,534,70,"congruent","Reward1",1,342,4,"face","neutral","neutral"
"28679",59,9,534,71,"congruent","Reward2",1,449,4,"face","neutral","neutral"
"28680",59,9,534,72,"congruent","Reward4",1,389,4,"face","neutral","neutral"
"28681",59,9,534,73,"congruent","Reward4",1,399,4,"face","neutral","neutral"
"28682",59,9,534,74,"congruent","Reward4",0,343,4,"face","neutral","neutral"
"28683",59,9,534,75,"congruent","Reward1",1,428,4,"face","neutral","neutral"
"28684",59,9,534,76,"incongruent","Reward4",1,399,4,"face","neutral","neutral"
"28685",59,9,534,77,"congruent","Reward2",1,387,4,"face","neutral","neutral"
"28686",59,9,534,78,"congruent","Reward4",1,389,4,"face","neutral","neutral"
"28687",59,9,534,79,"incongruent","Reward1",1,380,4,"face","neutral","neutral"
"28688",59,9,534,80,"incongruent","Reward4",1,373,4,"face","neutral","neutral"
"28689",59,9,534,81,"congruent","Reward2",1,401,4,"face","neutral","neutral"
"28690",59,9,534,82,"congruent","Reward1",1,656,4,"face","neutral","neutral"
"28691",59,9,534,83,"incongruent","Reward1",1,679,4,"face","neutral","neutral"
"28692",59,9,534,84,"incongruent","Reward4",1,514,4,"face","neutral","neutral"
"28693",59,9,534,85,"incongruent","Reward1",1,1068,4,"face","neutral","neutral"
"28694",59,9,534,86,"incongruent","Reward1",1,433,4,"face","neutral","neutral"
"28695",59,9,534,87,"congruent","Reward4",1,377,4,"face","neutral","neutral"
"28696",59,9,534,88,"incongruent","Reward1",1,415,4,"face","neutral","neutral"
"28697",59,9,534,89,"congruent","Reward1",1,510,4,"face","neutral","neutral"
"28698",59,9,534,90,"incongruent","Reward2",1,828,4,"face","neutral","neutral"
"28699",59,9,534,91,"congruent","Reward1",1,524,4,"face","neutral","neutral"
"28700",59,9,534,92,"incongruent","Reward2",1,394,4,"face","neutral","neutral"
"28701",59,9,534,93,"incongruent","Reward1",1,501,4,"face","neutral","neutral"
"28702",59,9,534,94,"incongruent","Reward4",1,396,4,"face","neutral","neutral"
"28703",59,9,534,95,"incongruent","Reward2",1,487,4,"face","neutral","neutral"
"28704",59,9,534,96,"congruent","Reward4",1,518,4,"face","neutral","neutral"
"28705",59,6,534,1,"congruent","Reward2",1,511,6,"face","aversive","sad"
"28706",59,6,534,2,"incongruent","Reward2",1,387,6,"face","aversive","sad"
"28707",59,6,534,3,"congruent","Reward2",1,1005,6,"face","aversive","sad"
"28708",59,6,534,4,"incongruent","Reward2",1,512,6,"face","aversive","sad"
"28709",59,6,534,5,"incongruent","Reward4",1,527,6,"face","aversive","sad"
"28710",59,6,534,6,"congruent","Reward2",1,486,6,"face","aversive","sad"
"28711",59,6,534,7,"congruent","Reward4",1,446,6,"face","aversive","sad"
"28712",59,6,534,8,"incongruent","Reward1",1,441,6,"face","aversive","sad"
"28713",59,6,534,9,"incongruent","Reward2",1,382,6,"face","aversive","sad"
"28714",59,6,534,10,"congruent","Reward1",1,486,6,"face","aversive","sad"
"28715",59,6,534,11,"congruent","Reward1",1,635,6,"face","aversive","sad"
"28716",59,6,534,12,"incongruent","Reward2",1,451,6,"face","aversive","sad"
"28717",59,6,534,13,"congruent","Reward1",1,466,6,"face","aversive","sad"
"28718",59,6,534,14,"congruent","Reward4",1,477,6,"face","aversive","sad"
"28719",59,6,534,15,"congruent","Reward2",1,609,6,"face","aversive","sad"
"28720",59,6,534,16,"incongruent","Reward4",1,357,6,"face","aversive","sad"
"28721",59,6,534,17,"incongruent","Reward2",1,508,6,"face","aversive","sad"
"28722",59,6,534,18,"incongruent","Reward4",1,517,6,"face","aversive","sad"
"28723",59,6,534,19,"congruent","Reward2",1,468,6,"face","aversive","sad"
"28724",59,6,534,20,"congruent","Reward4",1,390,6,"face","aversive","sad"
"28725",59,6,534,21,"congruent","Reward1",1,352,6,"face","aversive","sad"
"28726",59,6,534,22,"congruent","Reward1",1,539,6,"face","aversive","sad"
"28727",59,6,534,23,"congruent","Reward2",1,335,6,"face","aversive","sad"
"28728",59,6,534,24,"incongruent","Reward4",0,391,6,"face","aversive","sad"
"28729",59,6,534,25,"congruent","Reward4",1,411,6,"face","aversive","sad"
"28730",59,6,534,26,"congruent","Reward2",1,420,6,"face","aversive","sad"
"28731",59,6,534,27,"congruent","Reward1",1,474,6,"face","aversive","sad"
"28732",59,6,534,28,"incongruent","Reward2",1,1186,6,"face","aversive","sad"
"28733",59,6,534,29,"incongruent","Reward2",1,427,6,"face","aversive","sad"
"28734",59,6,534,30,"incongruent","Reward1",1,492,6,"face","aversive","sad"
"28735",59,6,534,31,"congruent","Reward2",1,451,6,"face","aversive","sad"
"28736",59,6,534,32,"incongruent","Reward1",1,482,6,"face","aversive","sad"
"28737",59,6,534,33,"congruent","Reward4",1,506,6,"face","aversive","sad"
"28738",59,6,534,34,"congruent","Reward2",1,396,6,"face","aversive","sad"
"28739",59,6,534,35,"incongruent","Reward4",0,735,6,"face","aversive","sad"
"28740",59,6,534,36,"congruent","Reward4",1,611,6,"face","aversive","sad"
"28741",59,6,534,37,"incongruent","Reward4",1,1175,6,"face","aversive","sad"
"28742",59,6,534,38,"incongruent","Reward2",1,588,6,"face","aversive","sad"
"28743",59,6,534,39,"incongruent","Reward1",1,469,6,"face","aversive","sad"
"28744",59,6,534,40,"incongruent","Reward4",1,465,6,"face","aversive","sad"
"28745",59,6,534,41,"congruent","Reward4",1,387,6,"face","aversive","sad"
"28746",59,6,534,42,"congruent","Reward1",1,446,6,"face","aversive","sad"
"28747",59,6,534,43,"congruent","Reward1",1,484,6,"face","aversive","sad"
"28748",59,6,534,44,"incongruent","Reward1",1,526,6,"face","aversive","sad"
"28749",59,6,534,45,"incongruent","Reward2",1,414,6,"face","aversive","sad"
"28750",59,6,534,46,"congruent","Reward4",1,478,6,"face","aversive","sad"
"28751",59,6,534,47,"incongruent","Reward4",1,395,6,"face","aversive","sad"
"28752",59,6,534,48,"incongruent","Reward1",1,405,6,"face","aversive","sad"
"28753",59,6,534,49,"congruent","Reward4",1,397,6,"face","aversive","sad"
"28754",59,6,534,50,"incongruent","Reward4",1,463,6,"face","aversive","sad"
"28755",59,6,534,51,"incongruent","Reward2",1,515,6,"face","aversive","sad"
"28756",59,6,534,52,"incongruent","Reward2",1,526,6,"face","aversive","sad"
"28757",59,6,534,53,"incongruent","Reward1",1,500,6,"face","aversive","sad"
"28758",59,6,534,54,"incongruent","Reward4",1,327,6,"face","aversive","sad"
"28759",59,6,534,55,"congruent","Reward2",1,430,6,"face","aversive","sad"
"28760",59,6,534,56,"congruent","Reward4",1,535,6,"face","aversive","sad"
"28761",59,6,534,57,"congruent","Reward1",1,467,6,"face","aversive","sad"
"28762",59,6,534,58,"incongruent","Reward4",1,478,6,"face","aversive","sad"
"28763",59,6,534,59,"congruent","Reward2",1,604,6,"face","aversive","sad"
"28764",59,6,534,60,"incongruent","Reward2",1,478,6,"face","aversive","sad"
